customer_id,contract_type,tenure_months,internet_service,phone_service,streaming_tv,tech_support,monthly_charges,total_charges,payment_method
CUST1532,One Year,45,DSL,Yes,No,No,61.76,2779.16,Mailed Check
CUST1533,Month-to-Month,65,Fiber Optic,Yes,No,Yes,110.56,7186.6,Mailed Check
CUST1534,One Year,47,Fiber Optic,Yes,Yes,Yes,46.77,2198.16,Bank Transfer
CUST1535,One Year,58,DSL,Yes,Yes,Yes,64.43,3736.91,Bank Transfer
CUST1536,Month-to-Month,5,No Internet,Yes,No,No,117.6,587.98,Electronic Check
CUST1537,Month-to-Month,5,No Internet,Yes,Yes,No,82.75,413.73,Mailed Check
CUST1538,Month-to-Month,60,DSL,Yes,No,No,60.58,3634.51,Credit Card
CUST1539,Month-to-Month,21,Fiber Optic,Yes,Yes,No,77.03,1617.65,Bank Transfer
CUST1540,One Year,24,DSL,Yes,No,Yes,89.41,2145.83,Bank Transfer
CUST1541,Month-to-Month,18,Fiber Optic,Yes,No,Yes,66.17,1191.03,Electronic Check
CUST1542,Two Year,21,DSL,Yes,No,No,45.58,957.26,Electronic Check
CUST1543,Month-to-Month,54,DSL,Yes,Yes,No,95.6,5162.16,Electronic Check
CUST1544,Month-to-Month,10,DSL,Yes,Yes,Yes,71.36,713.61,Mailed Check
CUST1545,One Year,24,No Internet,No,No,Yes,59.24,1421.64,Mailed Check
CUST1546,Month-to-Month,60,DSL,Yes,No,No,111.72,6703.26,Mailed Check
CUST1547,Month-to-Month,57,DSL,No,No,No,85.46,4871.24,Bank Transfer
CUST1548,Month-to-Month,23,Fiber Optic,Yes,Yes,Yes,114.94,2643.65,Electronic Check
CUST1549,Month-to-Month,22,No Internet,Yes,Yes,No,89.88,1977.28,Bank Transfer
CUST1550,Month-to-Month,68,Fiber Optic,Yes,No,Yes,83.93,5707.25,Credit Card
CUST1551,Two Year,34,No Internet,Yes,No,No,62.11,2111.9,Mailed Check
CUST1552,Month-to-Month,70,Fiber Optic,Yes,Yes,Yes,64.39,4507.34,Bank Transfer
CUST1553,Two Year,28,Fiber Optic,Yes,No,Yes,38.19,1069.21,Credit Card
CUST1554,One Year,39,No Internet,Yes,Yes,No,72.54,2829.14,Bank Transfer
CUST1555,Month-to-Month,42,Fiber Optic,No,No,Yes,89.22,3747.09,Credit Card
CUST1556,Month-to-Month,23,No Internet,No,No,No,107.42,2470.77,Bank Transfer
CUST1557,Two Year,70,Fiber Optic,Yes,Yes,No,47.79,3345.45,Bank Transfer
CUST1558,Two Year,2,No Internet,Yes,No,No,59.05,118.09,Mailed Check
CUST1559,Month-to-Month,24,DSL,Yes,Yes,No,95.78,2298.83,Bank Transfer
CUST1560,Month-to-Month,17,DSL,Yes,Yes,No,90.04,1530.71,Bank Transfer
CUST1561,Month-to-Month,65,Fiber Optic,Yes,No,Yes,118.9,7728.28,Electronic Check
CUST1562,Month-to-Month,70,Fiber Optic,Yes,Yes,No,109.87,7690.55,Bank Transfer
CUST1563,One Year,69,No Internet,Yes,No,No,64.81,4472.17,Mailed Check
CUST1564,Two Year,60,Fiber Optic,Yes,Yes,Yes,45.12,2707.27,Bank Transfer
CUST1565,Month-to-Month,50,Fiber Optic,Yes,No,No,106.35,5317.58,Mailed Check
CUST1566,One Year,12,DSL,Yes,Yes,No,84.27,1011.19,Electronic Check
CUST1567,One Year,47,DSL,Yes,No,Yes,69.61,3271.77,Mailed Check
CUST1568,Month-to-Month,67,Fiber Optic,Yes,No,No,116.66,7815.95,Electronic Check
CUST1569,Month-to-Month,65,Fiber Optic,Yes,No,No,61.16,3975.29,Electronic Check
CUST1570,One Year,27,Fiber Optic,Yes,No,Yes,77.39,2089.42,Electronic Check
CUST1571,Two Year,48,No Internet,Yes,Yes,Yes,34.86,1673.12,Electronic Check
CUST1572,One Year,62,Fiber Optic,Yes,Yes,No,53.0,3285.8,Electronic Check
CUST1573,Month-to-Month,44,No Internet,Yes,No,No,76.56,3368.44,Mailed Check
CUST1574,Month-to-Month,19,Fiber Optic,Yes,No,Yes,81.04,1539.8,Electronic Check
CUST1575,Month-to-Month,59,Fiber Optic,Yes,Yes,No,73.01,4307.32,Electronic Check
CUST1576,One Year,8,DSL,Yes,Yes,No,69.95,559.6,Electronic Check
CUST1577,One Year,55,Fiber Optic,Yes,No,Yes,73.44,4039.03,Electronic Check
CUST1578,Month-to-Month,47,DSL,No,No,No,99.44,4673.85,Electronic Check
CUST1579,Two Year,2,No Internet,Yes,No,No,54.73,109.47,Credit Card
CUST1580,One Year,39,Fiber Optic,Yes,Yes,No,49.88,1945.38,Bank Transfer
CUST1581,One Year,45,No Internet,No,Yes,No,88.26,3971.59,Bank Transfer
CUST1582,Two Year,32,Fiber Optic,No,Yes,No,67.26,2152.36,Electronic Check
CUST1583,Month-to-Month,65,Fiber Optic,Yes,No,Yes,108.89,7077.71,Electronic Check
CUST1584,Two Year,38,Fiber Optic,Yes,No,No,67.08,2548.95,Credit Card
CUST1585,Month-to-Month,11,No Internet,Yes,No,No,74.69,821.58,Electronic Check
CUST1586,Month-to-Month,10,Fiber Optic,Yes,No,No,94.46,944.62,Credit Card
CUST1587,Two Year,59,No Internet,Yes,Yes,No,46.03,2715.55,Bank Transfer
CUST1588,Two Year,55,DSL,Yes,Yes,No,58.24,3203.29,Mailed Check
CUST1589,Month-to-Month,20,Fiber Optic,Yes,No,Yes,84.54,1690.81,Bank Transfer
CUST1590,One Year,17,DSL,Yes,Yes,No,72.6,1234.16,Mailed Check
CUST1591,One Year,68,No Internet,No,Yes,No,81.62,5550.07,Mailed Check
CUST1592,Two Year,5,DSL,Yes,No,No,58.33,291.64,Mailed Check
CUST1593,Month-to-Month,60,DSL,Yes,No,No,69.17,4150.1,Electronic Check
CUST1594,Two Year,23,No Internet,No,No,No,37.21,855.81,Credit Card
CUST1595,Month-to-Month,46,Fiber Optic,Yes,Yes,No,64.42,2963.19,Mailed Check
CUST1596,Month-to-Month,52,No Internet,Yes,No,Yes,71.38,3711.85,Credit Card
CUST1597,Month-to-Month,10,No Internet,Yes,No,Yes,80.27,802.71,Bank Transfer
CUST1598,Month-to-Month,46,DSL,Yes,No,No,64.67,2974.92,Mailed Check
CUST1599,Two Year,28,No Internet,Yes,No,Yes,46.33,1297.14,Bank Transfer
CUST1600,Month-to-Month,43,DSL,Yes,No,No,114.68,4931.08,Credit Card
CUST1601,Two Year,26,DSL,Yes,Yes,Yes,42.7,1110.26,Credit Card
CUST1602,Month-to-Month,55,DSL,Yes,No,Yes,99.21,5456.33,Bank Transfer
CUST1603,One Year,48,Fiber Optic,Yes,Yes,No,62.24,2987.36,Credit Card
CUST1604,Two Year,29,DSL,Yes,Yes,No,68.81,1995.47,Bank Transfer
CUST1605,One Year,27,Fiber Optic,Yes,Yes,No,88.37,2385.88,Credit Card
CUST1606,One Year,18,DSL,Yes,No,No,87.61,1576.9,Electronic Check
CUST1607,One Year,60,Fiber Optic,No,Yes,Yes,60.12,3607.5,Bank Transfer
CUST1608,Two Year,69,Fiber Optic,Yes,No,No,56.95,3929.29,Mailed Check
CUST1609,Two Year,21,Fiber Optic,Yes,No,Yes,32.75,687.84,Mailed Check
CUST1610,Month-to-Month,24,No Internet,Yes,Yes,No,84.36,2024.66,Mailed Check
CUST1611,Two Year,3,Fiber Optic,Yes,No,No,66.64,199.93,Credit Card
CUST1612,Month-to-Month,62,DSL,Yes,Yes,No,106.23,6586.22,Bank Transfer
CUST1613,Month-to-Month,2,Fiber Optic,Yes,Yes,Yes,117.96,235.91,Credit Card
CUST1614,Two Year,66,Fiber Optic,Yes,No,No,65.93,4351.43,Mailed Check
CUST1615,Month-to-Month,42,Fiber Optic,Yes,No,Yes,88.42,3713.7,Electronic Check
CUST1616,Two Year,34,Fiber Optic,Yes,No,No,31.94,1086.0,Mailed Check
CUST1617,Month-to-Month,42,DSL,Yes,No,No,112.82,4738.33,Mailed Check
CUST1618,Month-to-Month,20,DSL,Yes,No,No,117.85,2356.97,Mailed Check
CUST1619,Month-to-Month,68,Fiber Optic,Yes,Yes,No,79.47,5404.17,Electronic Check
CUST1620,Month-to-Month,45,DSL,No,No,No,107.92,4856.5,Electronic Check
CUST1621,One Year,42,No Internet,Yes,No,No,58.45,2454.77,Bank Transfer
CUST1622,Month-to-Month,47,Fiber Optic,No,Yes,No,92.73,4358.52,Electronic Check
CUST1623,Month-to-Month,5,Fiber Optic,Yes,No,No,70.79,353.95,Bank Transfer
CUST1624,Month-to-Month,49,DSL,Yes,No,No,80.84,3961.35,Electronic Check
CUST1625,Month-to-Month,37,Fiber Optic,Yes,Yes,Yes,115.88,4287.62,Bank Transfer
CUST1626,One Year,34,No Internet,Yes,No,No,49.75,1691.63,Mailed Check
CUST1627,Month-to-Month,70,DSL,Yes,Yes,No,97.94,6856.08,Electronic Check
CUST1628,One Year,18,DSL,Yes,No,Yes,77.89,1402.08,Credit Card
CUST1629,Two Year,19,Fiber Optic,Yes,Yes,No,34.31,651.98,Credit Card
CUST1630,One Year,40,DSL,Yes,No,No,47.17,1886.67,Bank Transfer
CUST1631,Two Year,17,Fiber Optic,Yes,No,No,64.11,1089.91,Electronic Check
CUST1632,Month-to-Month,60,No Internet,Yes,No,No,71.23,4273.84,Electronic Check
CUST1633,Month-to-Month,42,DSL,Yes,Yes,No,108.04,4537.57,Credit Card
CUST1634,Two Year,65,Fiber Optic,Yes,Yes,No,38.62,2510.1,Electronic Check
CUST1635,One Year,53,DSL,Yes,Yes,No,81.8,4335.63,Electronic Check
CUST1636,One Year,7,Fiber Optic,No,No,Yes,61.85,432.92,Bank Transfer
CUST1637,One Year,5,Fiber Optic,Yes,Yes,Yes,83.19,415.95,Mailed Check
CUST1638,Month-to-Month,24,DSL,Yes,No,No,104.87,2516.78,Credit Card
CUST1639,Month-to-Month,28,DSL,Yes,No,Yes,76.9,2153.09,Mailed Check
CUST1640,One Year,62,DSL,Yes,No,No,46.95,2910.93,Electronic Check
CUST1641,One Year,17,Fiber Optic,Yes,Yes,No,61.4,1043.79,Electronic Check
CUST1642,Month-to-Month,20,DSL,Yes,No,No,117.4,2347.92,Bank Transfer
CUST1643,Two Year,3,Fiber Optic,Yes,Yes,No,61.96,185.88,Mailed Check
CUST1644,Month-to-Month,37,DSL,Yes,No,No,85.21,3152.7,Mailed Check
CUST1645,Month-to-Month,15,DSL,Yes,No,No,118.13,1772.01,Bank Transfer
CUST1646,Two Year,51,DSL,Yes,Yes,Yes,53.09,2707.36,Mailed Check
CUST1647,One Year,48,No Internet,Yes,Yes,Yes,47.38,2274.01,Bank Transfer
CUST1648,Month-to-Month,8,No Internet,Yes,No,No,93.76,750.1,Bank Transfer
CUST1649,Month-to-Month,13,No Internet,No,Yes,No,118.48,1540.2,Electronic Check
CUST1650,Month-to-Month,48,No Internet,Yes,No,Yes,101.33,4863.94,Electronic Check
CUST1651,One Year,3,DSL,Yes,Yes,No,79.84,239.51,Electronic Check
CUST1652,Month-to-Month,65,No Internet,Yes,No,No,101.96,6627.58,Bank Transfer
CUST1653,Two Year,31,No Internet,Yes,No,No,36.44,1129.78,Electronic Check
CUST1654,Two Year,26,DSL,Yes,No,No,53.88,1400.94,Credit Card
CUST1655,Two Year,56,Fiber Optic,Yes,No,No,43.67,2445.78,Credit Card
CUST1656,Month-to-Month,34,Fiber Optic,Yes,No,No,106.98,3637.29,Electronic Check
CUST1657,One Year,9,No Internet,Yes,Yes,No,69.83,628.43,Bank Transfer
CUST1658,Month-to-Month,62,DSL,Yes,No,No,93.77,5813.5,Credit Card
CUST1659,Month-to-Month,13,No Internet,Yes,Yes,No,74.96,974.49,Electronic Check
CUST1660,Month-to-Month,69,Fiber Optic,Yes,Yes,No,109.02,7522.31,Credit Card
CUST1661,Month-to-Month,41,Fiber Optic,Yes,No,Yes,66.63,2731.83,Credit Card
CUST1662,Two Year,1,DSL,Yes,No,No,50.03,50.03,Credit Card
CUST1663,Month-to-Month,47,No Internet,Yes,Yes,No,96.16,4519.7,Mailed Check
CUST1664,Month-to-Month,4,Fiber Optic,Yes,No,Yes,71.21,284.86,Credit Card
CUST1665,Two Year,63,No Internet,No,No,Yes,45.2,2847.87,Electronic Check
CUST1666,Month-to-Month,52,No Internet,Yes,Yes,No,76.95,4001.4,Credit Card
CUST1667,One Year,10,Fiber Optic,Yes,No,Yes,60.11,601.13,Electronic Check
CUST1668,Month-to-Month,28,Fiber Optic,Yes,No,No,81.09,2270.57,Credit Card
CUST1669,Month-to-Month,6,Fiber Optic,Yes,Yes,Yes,63.8,382.79,Credit Card
CUST1670,Two Year,27,Fiber Optic,No,No,Yes,52.26,1411.13,Mailed Check
CUST1671,Month-to-Month,12,DSL,Yes,No,No,61.89,742.7,Credit Card
CUST1672,One Year,62,Fiber Optic,Yes,No,No,71.15,4411.4,Electronic Check
CUST1673,Month-to-Month,52,Fiber Optic,Yes,Yes,Yes,82.27,4278.23,Mailed Check
CUST1674,Month-to-Month,48,No Internet,Yes,No,Yes,98.76,4740.51,Mailed Check
CUST1675,Month-to-Month,67,DSL,Yes,Yes,No,81.37,5452.12,Credit Card
CUST1676,Month-to-Month,46,DSL,Yes,Yes,No,100.43,4619.55,Credit Card
CUST1677,Month-to-Month,15,Fiber Optic,Yes,Yes,No,103.75,1556.31,Bank Transfer
CUST1678,One Year,71,No Internet,Yes,No,Yes,67.13,4766.28,Credit Card
CUST1679,Month-to-Month,36,No Internet,Yes,No,Yes,66.84,2406.16,Bank Transfer
CUST1680,Month-to-Month,14,DSL,Yes,Yes,Yes,99.41,1391.79,Electronic Check
CUST1681,Month-to-Month,3,No Internet,No,Yes,Yes,76.8,230.4,Credit Card
CUST1682,Two Year,67,No Internet,Yes,Yes,No,39.61,2654.02,Credit Card
CUST1683,Two Year,19,DSL,No,Yes,No,55.52,1054.92,Bank Transfer
CUST1684,One Year,54,DSL,Yes,No,No,67.01,3618.71,Bank Transfer
CUST1685,Two Year,69,Fiber Optic,Yes,No,No,55.05,3798.77,Mailed Check
CUST1686,Month-to-Month,10,Fiber Optic,Yes,No,No,102.29,1022.89,Mailed Check
CUST1687,Month-to-Month,33,Fiber Optic,Yes,No,No,78.53,2591.51,Credit Card
CUST1688,One Year,13,Fiber Optic,Yes,No,No,82.21,1068.73,Electronic Check
CUST1689,One Year,51,Fiber Optic,Yes,Yes,Yes,48.42,2469.65,Mailed Check
CUST1690,Month-to-Month,32,No Internet,Yes,Yes,No,101.21,3238.7,Mailed Check
CUST1691,Month-to-Month,24,Fiber Optic,Yes,No,No,94.07,2257.67,Mailed Check
CUST1692,Two Year,35,No Internet,Yes,No,No,68.83,2409.12,Bank Transfer
CUST1693,Two Year,70,DSL,No,No,No,58.66,4106.28,Credit Card
CUST1694,Month-to-Month,40,Fiber Optic,Yes,No,No,92.24,3689.66,Bank Transfer
CUST1695,One Year,54,DSL,Yes,No,No,67.2,3628.7,Electronic Check
CUST1696,Month-to-Month,44,Fiber Optic,Yes,Yes,No,90.68,3989.9,Bank Transfer
CUST1697,Month-to-Month,62,No Internet,Yes,Yes,No,98.18,6087.22,Credit Card
CUST1698,Month-to-Month,68,No Internet,Yes,No,Yes,99.6,6772.81,Bank Transfer
CUST1699,Month-to-Month,33,Fiber Optic,Yes,No,No,77.34,2552.14,Electronic Check
CUST1700,Month-to-Month,56,No Internet,Yes,Yes,No,68.44,3832.9,Credit Card
CUST1701,Two Year,36,DSL,Yes,No,No,66.91,2408.94,Credit Card
CUST1702,Month-to-Month,54,Fiber Optic,Yes,No,No,98.36,5311.63,Credit Card
CUST1703,One Year,19,DSL,Yes,No,No,45.93,872.76,Credit Card
CUST1704,Month-to-Month,43,DSL,Yes,Yes,No,84.57,3636.5,Electronic Check
CUST1705,Month-to-Month,12,Fiber Optic,Yes,No,No,70.17,842.05,Credit Card
CUST1706,Two Year,11,DSL,Yes,No,Yes,68.34,751.75,Electronic Check
CUST1707,One Year,70,Fiber Optic,Yes,Yes,No,68.01,4761.04,Electronic Check
CUST1708,Two Year,12,DSL,Yes,No,No,41.86,502.33,Bank Transfer
CUST1709,Two Year,41,Fiber Optic,Yes,No,No,37.9,1554.06,Bank Transfer
CUST1710,Month-to-Month,25,No Internet,No,No,Yes,111.64,2791.09,Credit Card
CUST1711,Month-to-Month,3,DSL,Yes,Yes,No,60.92,182.77,Mailed Check
CUST1712,Two Year,3,Fiber Optic,No,No,No,55.69,167.08,Mailed Check
CUST1713,Two Year,28,Fiber Optic,No,Yes,No,48.21,1350.01,Credit Card
CUST1714,One Year,23,Fiber Optic,Yes,No,No,84.11,1934.46,Electronic Check
CUST1715,One Year,48,DSL,Yes,No,No,73.95,3549.58,Bank Transfer
CUST1716,One Year,67,Fiber Optic,Yes,Yes,Yes,55.32,3706.7,Credit Card
CUST1717,Month-to-Month,42,No Internet,Yes,No,No,88.36,3711.22,Credit Card
CUST1718,One Year,40,No Internet,Yes,No,Yes,73.24,2929.72,Electronic Check
CUST1719,Two Year,6,DSL,Yes,No,No,45.34,272.04,Bank Transfer
CUST1720,One Year,20,Fiber Optic,No,No,No,77.33,1546.52,Mailed Check
CUST1721,Month-to-Month,11,Fiber Optic,Yes,Yes,No,81.15,892.63,Mailed Check
CUST1722,Month-to-Month,27,DSL,Yes,Yes,No,106.45,2874.16,Credit Card
CUST1723,Month-to-Month,21,DSL,Yes,Yes,No,61.83,1298.33,Credit Card
CUST1724,Month-to-Month,13,DSL,Yes,No,No,100.38,1304.9,Credit Card
CUST1725,Two Year,35,DSL,Yes,No,No,48.25,1688.81,Credit Card
CUST1726,Month-to-Month,47,Fiber Optic,Yes,No,Yes,115.94,5449.0,Credit Card
CUST1727,Month-to-Month,28,No Internet,No,Yes,No,112.58,3152.18,Mailed Check
CUST1728,Month-to-Month,21,Fiber Optic,Yes,No,Yes,79.16,1662.42,Credit Card
CUST1729,One Year,18,DSL,Yes,Yes,Yes,60.37,1086.71,Bank Transfer
CUST1730,Month-to-Month,31,DSL,Yes,No,No,64.64,2003.77,Electronic Check
CUST1731,Month-to-Month,60,Fiber Optic,Yes,Yes,Yes,75.47,4528.33,Mailed Check
CUST1732,Month-to-Month,37,DSL,Yes,Yes,Yes,65.65,2429.17,Electronic Check
CUST1733,Month-to-Month,21,No Internet,Yes,No,No,78.91,1657.14,Electronic Check
CUST1734,Month-to-Month,14,DSL,Yes,Yes,No,112.51,1575.16,Credit Card
CUST1735,Month-to-Month,60,Fiber Optic,Yes,No,Yes,80.83,4849.8,Electronic Check
CUST1736,Two Year,23,Fiber Optic,Yes,No,Yes,66.77,1535.75,Bank Transfer
CUST1737,Month-to-Month,29,Fiber Optic,No,No,Yes,86.0,2494.08,Credit Card
CUST1738,Month-to-Month,47,Fiber Optic,Yes,No,No,87.53,4114.14,Mailed Check
CUST1739,One Year,30,No Internet,Yes,Yes,No,70.97,2129.22,Bank Transfer
CUST1740,Month-to-Month,38,DSL,Yes,No,No,77.77,2955.23,Mailed Check
CUST1741,One Year,27,Fiber Optic,Yes,No,Yes,67.11,1812.07,Credit Card
CUST1742,Month-to-Month,15,No Internet,Yes,No,No,85.2,1278.06,Credit Card
CUST1743,One Year,59,DSL,Yes,Yes,No,59.24,3495.41,Mailed Check
CUST1744,One Year,3,Fiber Optic,Yes,No,No,80.19,240.58,Electronic Check
CUST1745,Two Year,10,Fiber Optic,Yes,Yes,No,40.85,408.55,Mailed Check
CUST1746,Month-to-Month,17,Fiber Optic,No,Yes,No,65.93,1120.73,Bank Transfer
CUST1747,Month-to-Month,11,No Internet,Yes,Yes,Yes,64.18,705.93,Electronic Check
CUST1748,Month-to-Month,48,DSL,Yes,Yes,No,69.22,3322.46,Credit Card
CUST1749,Two Year,5,No Internet,Yes,Yes,Yes,43.04,215.2,Bank Transfer
CUST1750,Two Year,69,Fiber Optic,Yes,Yes,No,51.68,3565.59,Bank Transfer
CUST1751,Month-to-Month,64,No Internet,No,No,No,93.9,6009.67,Credit Card
CUST1752,Month-to-Month,14,Fiber Optic,Yes,Yes,No,88.09,1233.31,Electronic Check
CUST1753,Month-to-Month,50,No Internet,Yes,Yes,No,113.3,5664.98,Credit Card
CUST1754,Month-to-Month,26,No Internet,No,No,Yes,106.0,2756.05,Bank Transfer
CUST1755,Month-to-Month,69,Fiber Optic,Yes,Yes,No,108.72,7501.44,Bank Transfer
CUST1756,Month-to-Month,7,DSL,Yes,Yes,Yes,108.8,761.57,Bank Transfer
CUST1757,One Year,16,DSL,Yes,Yes,No,48.43,774.9,Credit Card
CUST1758,Two Year,55,No Internet,Yes,Yes,No,68.13,3747.0,Mailed Check
CUST1759,Two Year,56,Fiber Optic,Yes,Yes,No,69.42,3887.46,Bank Transfer
CUST1760,Month-to-Month,4,DSL,Yes,No,Yes,115.56,462.24,Bank Transfer
CUST1761,One Year,48,No Internet,Yes,No,Yes,66.66,3199.49,Electronic Check
CUST1762,Two Year,17,DSL,Yes,No,No,31.42,534.08,Mailed Check
CUST1763,Month-to-Month,36,Fiber Optic,Yes,No,No,117.52,4230.89,Electronic Check
CUST1764,One Year,70,No Internet,Yes,No,No,67.2,4703.78,Bank Transfer
CUST1765,Month-to-Month,38,Fiber Optic,Yes,No,No,112.4,4271.28,Mailed Check
CUST1766,Month-to-Month,62,No Internet,Yes,Yes,No,83.33,5166.32,Electronic Check
CUST1767,Month-to-Month,48,Fiber Optic,Yes,No,Yes,67.15,3223.01,Credit Card
CUST1768,Month-to-Month,10,Fiber Optic,Yes,Yes,No,64.83,648.27,Electronic Check
CUST1769,One Year,36,DSL,Yes,No,No,55.46,1996.6,Mailed Check
CUST1770,Month-to-Month,29,DSL,Yes,Yes,Yes,74.99,2174.81,Electronic Check
CUST1771,Month-to-Month,4,DSL,No,No,No,89.31,357.24,Mailed Check
CUST1772,Month-to-Month,44,DSL,Yes,No,Yes,102.09,4491.95,Mailed Check
CUST1773,Two Year,56,Fiber Optic,No,No,No,69.68,3901.98,Electronic Check
CUST1774,Month-to-Month,42,Fiber Optic,Yes,Yes,Yes,86.49,3632.6,Electronic Check
CUST1775,One Year,13,DSL,Yes,Yes,Yes,79.31,1031.08,Credit Card
CUST1776,One Year,46,Fiber Optic,Yes,No,No,78.1,3592.61,Electronic Check
CUST1777,Month-to-Month,33,DSL,Yes,No,No,92.37,3048.08,Mailed Check
CUST1778,Month-to-Month,21,DSL,Yes,No,No,91.06,1912.35,Bank Transfer
CUST1779,One Year,57,No Internet,Yes,No,No,47.15,2687.44,Electronic Check
CUST1780,Month-to-Month,69,DSL,Yes,No,Yes,60.1,4147.14,Electronic Check
CUST1781,Month-to-Month,70,Fiber Optic,Yes,No,No,65.86,4610.2,Mailed Check
CUST1782,One Year,67,No Internet,Yes,No,Yes,71.02,4758.09,Bank Transfer
CUST1783,Month-to-Month,48,No Internet,Yes,No,No,102.29,4910.1,Credit Card
CUST1784,Month-to-Month,33,DSL,Yes,No,No,72.29,2385.73,Bank Transfer
CUST1785,Month-to-Month,36,No Internet,Yes,No,No,113.68,4092.58,Mailed Check
CUST1786,Month-to-Month,33,DSL,Yes,No,No,115.72,3818.64,Mailed Check
CUST1787,One Year,31,DSL,No,No,Yes,86.26,2674.19,Mailed Check
CUST1788,One Year,21,Fiber Optic,Yes,No,No,67.52,1417.9,Mailed Check
CUST1789,One Year,27,DSL,Yes,No,No,69.55,1877.75,Bank Transfer
CUST1790,One Year,62,Fiber Optic,No,Yes,No,82.49,5114.21,Bank Transfer
CUST1791,Month-to-Month,26,Fiber Optic,Yes,No,Yes,70.53,1833.71,Bank Transfer
CUST1792,Month-to-Month,66,Fiber Optic,Yes,No,No,108.37,7152.59,Electronic Check
CUST1793,Month-to-Month,12,Fiber Optic,Yes,Yes,Yes,113.31,1359.67,Mailed Check
CUST1794,Month-to-Month,22,Fiber Optic,Yes,No,No,111.08,2443.7,Electronic Check
CUST1795,Two Year,17,DSL,Yes,No,No,55.17,937.87,Electronic Check
CUST1796,Two Year,7,Fiber Optic,Yes,No,Yes,69.79,488.5,Electronic Check
CUST1797,Month-to-Month,68,No Internet,Yes,No,No,65.85,4478.12,Credit Card
CUST1798,Month-to-Month,37,Fiber Optic,Yes,No,No,62.41,2309.34,Electronic Check
CUST1799,Month-to-Month,38,DSL,Yes,No,No,105.19,3997.38,Mailed Check
CUST1800,Month-to-Month,11,Fiber Optic,Yes,Yes,Yes,85.52,940.73,Electronic Check
CUST1801,Month-to-Month,1,Fiber Optic,Yes,Yes,No,119.73,119.73,Mailed Check
CUST1802,Month-to-Month,25,Fiber Optic,Yes,Yes,No,65.84,1645.88,Credit Card
CUST1803,Two Year,42,DSL,No,No,No,46.29,1944.08,Bank Transfer
CUST1804,One Year,52,DSL,Yes,Yes,Yes,53.7,2792.17,Mailed Check
CUST1805,Month-to-Month,24,Fiber Optic,No,Yes,Yes,109.63,2631.1,Electronic Check
CUST1806,Month-to-Month,53,Fiber Optic,Yes,No,No,109.03,5778.46,Mailed Check
CUST1807,Month-to-Month,56,Fiber Optic,Yes,Yes,No,114.96,6437.73,Electronic Check
CUST1808,Two Year,63,No Internet,Yes,No,Yes,64.3,4051.2,Bank Transfer
CUST1809,Two Year,8,DSL,Yes,No,No,31.52,252.14,Mailed Check
CUST1810,Two Year,59,Fiber Optic,No,No,Yes,36.04,2126.07,Electronic Check
CUST1811,Month-to-Month,45,Fiber Optic,Yes,Yes,No,64.92,2921.32,Mailed Check
CUST1812,One Year,27,No Internet,Yes,No,No,47.8,1290.63,Bank Transfer
CUST1813,Month-to-Month,52,Fiber Optic,Yes,No,Yes,109.7,5704.37,Bank Transfer
CUST1814,One Year,18,DSL,Yes,No,Yes,52.97,953.46,Bank Transfer
CUST1815,Month-to-Month,16,Fiber Optic,Yes,No,Yes,109.76,1756.12,Mailed Check
CUST1816,Month-to-Month,66,DSL,No,Yes,Yes,103.78,6849.56,Mailed Check
CUST1817,One Year,5,No Internet,Yes,Yes,Yes,54.7,273.48,Electronic Check
CUST1818,Month-to-Month,3,No Internet,No,Yes,No,116.93,350.8,Bank Transfer
CUST1819,Month-to-Month,70,DSL,Yes,Yes,No,63.65,4455.28,Electronic Check
CUST1820,Month-to-Month,7,Fiber Optic,Yes,No,No,113.9,797.28,Mailed Check
CUST1821,Month-to-Month,50,DSL,Yes,No,No,78.27,3913.33,Credit Card
CUST1822,Month-to-Month,14,Fiber Optic,Yes,Yes,No,90.01,1260.12,Bank Transfer
CUST1823,Month-to-Month,38,No Internet,Yes,No,No,85.34,3242.96,Electronic Check
CUST1824,Month-to-Month,47,DSL,Yes,No,Yes,70.31,3304.57,Bank Transfer
CUST1825,Month-to-Month,33,DSL,Yes,No,No,81.49,2689.13,Electronic Check
CUST1826,Two Year,43,Fiber Optic,Yes,Yes,Yes,45.86,1972.06,Electronic Check
CUST1827,Month-to-Month,29,DSL,Yes,No,No,72.23,2094.76,Credit Card
CUST1828,Month-to-Month,57,No Internet,Yes,No,Yes,71.22,4059.73,Mailed Check
CUST1829,Month-to-Month,5,DSL,Yes,No,No,89.34,446.71,Bank Transfer
CUST1830,Two Year,60,Fiber Optic,Yes,Yes,No,31.8,1908.27,Mailed Check
CUST1831,One Year,70,Fiber Optic,Yes,Yes,No,59.15,4140.39,Electronic Check
CUST1832,Month-to-Month,2,Fiber Optic,Yes,No,Yes,113.59,227.18,Mailed Check
CUST1833,One Year,70,No Internet,Yes,No,Yes,64.59,4521.5,Credit Card
CUST1834,One Year,43,No Internet,Yes,No,No,48.31,2077.34,Mailed Check
CUST1835,One Year,4,No Internet,Yes,Yes,Yes,67.43,269.72,Electronic Check
CUST1836,One Year,56,DSL,Yes,No,Yes,67.24,3765.67,Electronic Check
CUST1837,Two Year,59,DSL,Yes,Yes,No,60.8,3587.29,Credit Card
CUST1838,Two Year,9,DSL,Yes,Yes,No,55.4,498.62,Bank Transfer
